neighborhood,building_id,algorithm,distance_meters,time_minutes,time_seconds,num_traffic_signals,num_crossings,safety_penalties,total_cost,detour_factor,straight_line_distance,num_path_nodes,avg_walking_speed_kmh,signal_density_per_100m,nodes_expanded_forward,nodes_expanded_backward,edges_scanned_forward,edges_scanned_backward,expansions_total,edges_scanned_total
neighborhoodOldV,361968699,safest path,1216.9549590006218,17.097122288533583,1025.827337312015,5,0,2460.0,3676.9549590006204,1.610450175880706,755.661353096569,40,4.270736110310643,0.41086154939588404,100,476,247,1196,576,1443
neighborhoodOldV,361968699,fastest path,1212.4651274224998,14.935314357914413,896.1188614748647,0,0,5660.0,896.1188614748647,1.604508583711511,755.661353096569,64,4.870865513908647,0.0,197,240,493,635,437,1128
neighborhoodOldV,361968700,shortest path,1382.2678889586427,16.931398910526216,1015.8839346315729,0,0,5050.0,1382.2678889586427,1.5672619977280244,881.9635076728985,62,4.898359183183463,0.0,164,231,405,601,395,1006
neighborhoodOldV,361968700,few_traffic_lights path,1382.2678889586427,16.931398910526216,1015.8839346315729,0,0,5050.0,483.79376113552485,1.5672619977280244,881.9635076728985,62,4.898359183183463,0.0,151,238,374,615,389,989
neighborhoodOldV,361968700,safest path,1425.3123739008092,17.434063257624917,1046.043795457495,0,1,3460.0,4885.31237390081,1.6160672879329916,881.9635076728985,63,4.905267416455329,0.0,59,624,132,1581,683,1713
neighborhoodOldV,361968700,fastest path,1384.0176651851755,16.895996247642707,1013.7597748585624,0,0,5240.0,1013.7597748585624,1.569245953085939,881.9635076728985,67,4.914836550268306,0.0,133,258,329,679,391,1008
neighborhoodOldV,361968702,shortest path,1420.2094950442433,17.372811392300417,1042.368683538025,0,0,5190.0,1420.2094950442433,1.6425190784517685,864.6532717190273,69,4.904938399343965,0.0,113,243,283,633,356,916
neighborhoodOldV,361968702,few_traffic_lights path,1420.2094950442433,17.372811392300417,1042.368683538025,0,0,5190.0,497.0733232654851,1.6425190784517685,864.6532717190273,69,4.904938399343965,0.0,115,268,288,702,383,990
neighborhoodOldV,361968702,safest path,1539.8649103674386,21.0284745127468,1261.708470764808,5,0,3370.0,4909.864910367436,1.7809045090479043,864.6532717190273,49,4.393656542515306,0.3247038078688937,57,747,128,1873,804,2001
neighborhoodOldV,361968702,fastest path,1420.8241855306164,17.350397733388895,1041.0238640033338,0,0,5380.0,1041.0238640033338,1.643229988253973,864.6532717190273,68,4.913400398181303,0.0,104,284,259,745,388,1004
neighborhoodOldV,361968705,shortest path,1250.4101397191523,15.596677066652441,935.8006239991465,0,0,4970.0,1250.4101397191523,1.5896878297350432,786.575902721455,57,4.81029440197622,0.0,172,209,430,548,381,978
neighborhoodOldV,361968705,few_traffic_lights path,1250.4101397191523,15.596677066652441,935.8006239991465,0,0,4970.0,437.6435489017031,1.5896878297350432,786.575902721455,57,4.81029440197622,0.0,172,220,427,575,392,1002
neighborhoodOldV,361968705,safest path,1290.4757127560856,18.1168249966491,1087.009499798946,5,0,3100.0,4390.475712756085,1.6406245198857476,786.575902721455,39,4.273847254123521,0.38745401796996515,47,553,110,1383,600,1493
neighborhoodOldV,361968705,fastest path,1252.3157002584987,15.427296738605758,925.6378043163455,0,0,5610.0,925.6378043163455,1.5921104319693011,786.575902721455,65,4.870519008523369,0.0,179,247,445,654,426,1099
neighborhoodOldV,361968708,shortest path,1225.7156711266382,15.17183903806517,910.3103422839102,0,0,4100.0,1225.7156711266382,1.569048100217039,781.1842549359008,55,4.84733196042245,0.0,162,161,406,425,323,831
neighborhoodOldV,361968708,few_traffic_lights path,1225.7156711266382,15.17183903806517,910.3103422839102,0,0,4100.0,429.0004848943232,1.569048100217039,781.1842549359008,55,4.84733196042245,0.0,169,197,421,512,366,933
neighborhoodOldV,361968708,safest path,1263.5078923747221,15.497861501037727,929.8716900622636,0,1,3190.0,4453.507892374725,1.6174262146110432,781.1842549359008,59,4.89167318583968,0.0,50,566,116,1413,616,1529
neighborhoodOldV,361968708,fastest path,1227.6212316659846,15.002458710018487,900.1475226011092,0,0,4740.0,900.1475226011092,1.5714874229853952,781.1842549359008,63,4.909680161343921,0.0,173,210,431,553,383,984
neighborhoodOldV,361968709,shortest path,1250.4101397191523,15.596677066652441,935.8006239991465,0,0,4970.0,1250.4101397191523,1.5896878297350432,786.575902721455,57,4.81029440197622,0.0,172,209,430,548,381,978
neighborhoodOldV,361968709,few_traffic_lights path,1250.4101397191523,15.596677066652441,935.8006239991465,0,0,4970.0,437.6435489017031,1.5896878297350432,786.575902721455,57,4.81029440197622,0.0,172,220,427,575,392,1002
neighborhoodOldV,361968709,safest path,1290.4757127560856,18.1168249966491,1087.009499798946,5,0,3100.0,4390.475712756085,1.6406245198857476,786.575902721455,39,4.273847254123521,0.38745401796996515,47,553,110,1383,600,1493
neighborhoodOldV,361968709,fastest path,1252.3157002584987,15.427296738605758,925.6378043163455,0,0,5610.0,925.6378043163455,1.5921104319693011,786.575902721455,65,4.870519008523369,0.0,179,247,445,654,426,1099
neighborhoodOldV,361968710,shortest path,1162.8079528576961,14.46825906896375,868.095544137825,0,0,4330.0,1162.8079528576961,1.543933548367525,753.1463734868569,54,4.8221749996946075,0.0,210,185,522,485,395,1007
neighborhoodOldV,361968710,few_traffic_lights path,1162.8079528576961,14.46825906896375,868.095544137825,0,0,4330.0,406.9827835001936,1.543933548367525,753.1463734868569,54,4.8221749996946075,0.0,200,188,498,486,388,984
neighborhoodOldV,361968710,safest path,1206.0082221126772,14.836945750899279,890.2167450539567,0,1,3190.0,4396.0082221126795,1.601293273881406,753.1463734868569,58,4.877047779350059,0.0,50,551,116,1378,601,1494
neighborhoodOldV,361968710,fastest path,1164.7135133970426,14.298878740917065,857.9327244550238,0,0,4970.0,857.9327244550238,1.5464636814285448,753.1463734868569,62,4.8872930577310845,0.0,202,206,505,544,408,1049
neighborhoodOldV,361968711,shortest path,1227.5825346559325,15.212794491931982,912.7676695159189,0,0,4330.0,1227.5825346559325,1.5028792583751946,816.8204649940453,55,4.841645111187063,0.0,207,178,515,468,385,983
neighborhoodOldV,361968711,few_traffic_lights path,1227.5825346559325,15.212794491931982,912.7676695159189,0,0,4330.0,429.6538871295762,1.5028792583751946,816.8204649940453,55,4.841645111187063,0.0,192,184,479,478,376,957
neighborhoodOldV,361968711,safest path,1270.7828039109131,15.58148117386751,934.8888704320507,0,1,3190.0,4460.782803910916,1.5557675870917083,816.8204649940453,59,4.893435186542626,0.0,53,555,124,1388,608,1512
neighborhoodOldV,361968711,fastest path,1229.488095195279,15.043414163885299,902.6048498331179,0,0,4970.0,902.6048498331179,1.5052121584689262,816.8204649940453,63,4.9037595394278615,0.0,197,202,488,534,399,1022
neighborhoodOldV,361968712,shortest path,1276.5905800390003,15.817832089253805,949.0699253552283,0,0,4510.0,1276.5905800390003,1.5436527231370023,826.9933780473111,57,4.842347192089416,0.0,183,194,452,509,377,961
neighborhoodOldV,361968712,few_traffic_lights path,1276.5905800390003,15.817832089253805,949.0699253552283,0,0,4510.0,446.80670301364995,1.5436527231370023,826.9933780473111,57,4.842347192089416,0.0,180,209,444,550,389,994
neighborhoodOldV,361968712,safest path,1319.7908492939807,16.186518771189334,971.1911262713601,0,1,3370.0,4689.790849293981,1.5958904682045438,826.9933780473111,61,4.8921854091681505,0.0,57,592,130,1495,649,1625
neighborhoodOldV,361968712,fastest path,1278.4961405783467,15.648451761207122,938.9071056724273,0,0,5150.0,938.9071056724273,1.5459569260362394,826.9933780473111,65,4.902067604212841,0.0,184,226,455,593,410,1048
neighborhoodOldV,361968713,shortest path,1227.5825346559325,15.212794491931982,912.7676695159189,0,0,4330.0,1227.5825346559325,1.5028792583751946,816.8204649940453,55,4.841645111187063,0.0,207,178,515,468,385,983
neighborhoodOldV,361968713,few_traffic_lights path,1227.5825346559325,15.212794491931982,912.7676695159189,0,0,4330.0,429.6538871295762,1.5028792583751946,816.8204649940453,55,4.841645111187063,0.0,192,184,479,478,376,957
neighborhoodOldV,361968713,safest path,1270.7828039109131,15.58148117386751,934.8888704320507,0,1,3190.0,4460.782803910916,1.5557675870917083,816.8204649940453,59,4.893435186542626,0.0,53,555,124,1388,608,1512
neighborhoodOldV,361968713,fastest path,1229.488095195279,15.043414163885299,902.6048498331179,0,0,4970.0,902.6048498331179,1.5052121584689262,816.8204649940453,63,4.9037595394278615,0.0,197,202,488,534,399,1022
neighborhoodOldV,361968714,shortest path,1240.4283018390327,15.340949735908785,920.456984154527,0,0,4100.0,1240.4283018390327,1.5845764495365424,782.8137936808499,56,4.851440060202573,0.0,163,185,407,484,348,891
neighborhoodOldV,361968714,few_traffic_lights path,1240.4283018390327,15.340949735908785,920.456984154527,0,0,4100.0,434.14990564366127,1.5845764495365424,782.8137936808499,56,4.851440060202573,0.0,170,213,423,554,383,977
neighborhoodOldV,361968714,safest path,1278.2205230871161,15.666972198881341,940.0183319328804,0,1,3190.0,4468.220523087119,1.632853857974099,782.8137936808499,60,4.895217174809505,0.0,50,567,116,1415,617,1531
neighborhoodOldV,361968714,fastest path,1242.333862378379,15.171569407862101,910.294164471726,0,0,4740.0,910.294164471726,1.5870106945060727,782.8137936808499,64,4.913139157777254,0.0,175,228,435,596,403,1031
neighborhoodOldV,361968717,shortest path,1267.4371351932377,15.651396096301946,939.0837657781168,0,0,4100.0,1267.4371351932377,1.5652687475507254,809.7249352077567,57,4.85875046824495,0.0,164,185,409,484,349,893
neighborhoodOldV,361968717,few_traffic_lights path,1267.4371351932377,15.651396096301946,939.0837657781168,0,0,4100.0,443.602997317633,1.5652687475507254,809.7249352077567,57,4.85875046824495,0.0,172,220,427,572,392,999
neighborhoodOldV,361968717,safest path,1305.229356441321,15.9774185592745,958.64511355647,0,1,3190.0,4495.229356441323,1.6119416602953314,809.7249352077567,61,4.901527809135352,0.0,51,567,119,1415,618,1534
neighborhoodOldV,361968717,fastest path,1269.3426957325842,15.482015768255263,928.9209460953158,0,0,4740.0,928.9209460953158,1.567622090589195,809.7249352077567,65,4.91929235081369,0.0,178,230,443,601,408,1044
neighborhoodOldV,361973531,shortest path,951.4660647677216,11.906009474659474,714.3605684795684,0,0,2660.0,951.4660647677216,1.7268294628851433,550.9901731570158,47,4.794886482122179,0.0,185,191,469,498,376,967
neighborhoodOldV,361973531,few_traffic_lights path,951.4660647677216,11.906009474659474,714.3605684795684,0,0,2660.0,333.0131226687026,1.7268294628851433,550.9901731570158,47,4.794886482122179,0.0,192,196,487,511,388,998
neighborhoodOldV,361973531,safest path,972.5613868886783,12.1578215571521,729.4692934291261,0,1,2120.0,3092.561386888678,1.765115666793439,550.9901731570158,50,4.7996824874430635,0.0,183,423,479,1086,606,1565
neighborhoodOldV,361973531,fastest path,953.3716253070683,11.736629146612792,704.1977487967675,0,0,3300.0,704.1977487967675,1.7302878921497313,550.9901731570158,55,4.873826786538004,0.0,203,206,509,545,409,1054
neighborhoodOldV,361973532,shortest path,1186.817637540408,14.724735203740687,883.4841122244412,0,0,4100.0,1186.817637540408,1.597902547031877,742.7346803751805,54,4.8360162180936515,0.0,157,169,392,443,326,835
neighborhoodOldV,361973532,few_traffic_lights path,1186.817637540408,14.724735203740687,883.4841122244412,0,0,4100.0,415.3861731391427,1.597902547031877,742.7346803751805,54,4.8360162180936515,0.0,163,190,406,497,353,903
neighborhoodOldV,361973532,safest path,1224.6098587884924,15.050757666713244,903.0454600027946,0,1,3190.0,4414.609858788494,1.6487850791751106,742.7346803751805,58,4.881919778019736,0.0,50,566,116,1413,616,1529
neighborhoodOldV,361973532,fastest path,1188.7231980797544,14.555354875694004,873.3212925416402,0,0,4740.0,873.3212925416402,1.6004681476288276,742.7346803751805,62,4.900147917649761,0.0,172,206,430,541,378,971
neighborhoodOldV,361973536,shortest path,1002.2984924650401,12.705583568243062,762.3350140945837,0,0,4020.0,1002.2984924650401,1.727613487719362,580.163618534944,50,4.733187517511116,0.0,179,185,454,486,364,940
neighborhoodOldV,361973536,few_traffic_lights path,1002.2984924650401,12.705583568243062,762.3350140945837,0,0,4020.0,350.80447236276365,1.727613487719362,580.163618534944,50,4.733187517511116,0.0,178,195,451,512,373,963
neighborhoodOldV,361973536,safest path,1169.6726571580446,14.418699502404325,865.1219701442594,0,1,1710.0,2879.6726571580443,2.0161082491035134,580.163618534944,56,4.867315489706965,0.0,229,379,578,985,608,1563
neighborhoodOldV,361973536,fastest path,1007.5541568188571,12.472979774319787,748.3787864591873,0,0,3030.0,748.3787864591873,1.7366724224507208,580.163618534944,46,4.846736746386509,0.0,176,191,450,504,367,954
neighborhoodOldV,361973537,shortest path,982.5825295556177,12.462176618744023,747.7305971246413,0,0,3840.0,982.5825295556177,1.7180154935270668,571.92879415679,49,4.7307106596984445,0.0,179,170,454,450,349,904
neighborhoodOldV,361973537,few_traffic_lights path,982.5825295556177,12.462176618744023,747.7305971246413,0,0,3840.0,343.9038853444658,1.7180154935270668,571.92879415679,49,4.7307106596984445,0.0,178,181,451,477,359,928
neighborhoodOldV,361973537,safest path,1149.9452628425659,14.175151424435452,850.5090854661271,0,1,1800.0,2949.9452628425656,2.0106441126783294,571.92879415679,56,4.8674411796134915,0.0,231,409,582,1051,640,1633
neighborhoodOldV,361973537,fastest path,987.8381939094348,12.229572824820748,733.7743694892449,0,0,2850.0,733.7743694892449,1.7272048618671687,571.92879415679,45,4.846472765939381,0.0,178,186,454,490,364,944
neighborhoodOldV,361973538,shortest path,1157.1008259948578,14.444710230550042,866.6826138330025,0,0,4740.0,1157.1008259948578,1.7235040711186635,671.3652989771158,55,4.8063303764209735,0.0,153,215,384,567,368,951
neighborhoodOldV,361973538,few_traffic_lights path,1157.1008259948578,14.444710230550042,866.6826138330025,0,0,4740.0,404.98528909820016,1.7235040711186635,671.3652989771158,55,4.8063303764209735,0.0,161,237,404,616,398,1020
neighborhoodOldV,361973538,safest path,1275.4787263751202,17.931677016637185,1075.900620998231,5,0,3330.0,4605.47872637512,1.8998281983272363,671.3652989771158,39,4.267795115398472,0.39200967421933247,51,732,120,1836,783,1956
neighborhoodOldV,361973538,fastest path,1159.0063865342042,14.275329902503357,856.5197941502014,0,0,5380.0,856.5197941502014,1.7263424074792852,671.3652989771158,63,4.871367853982659,0.0,170,248,425,656,418,1081
